State,County,FIPS,CensusTract,POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
MT,Sheridan,30091,60182180600,3384,1587,134936,168.9467731,51.33645452,2.861983996,1062,106,4.992516935,1.517034708,2.699984902
MT,Silver Bow,30093,2.40744E+11,34200,14932,430324,129.8051621,55.2540901,8.461454176,13965,2801,0.379547258,0.161561667,0.302086904
MT,Stillwater,30095,90287899500,9117,3796,217294,359.9553594,111.6888176,12.8150849,2469,269,3.948177683,1.225061068,4.76397208
MT,Sweet Grass,30097,30097967000,3651,1590,63850,112.8832702,32.60842527,1.336861661,1183,41,3.091845253,0.893136819,3.260638198
MT,Teton,30099,90297000600,6073,2450,174285,743.9422305,304.4623897,15.4793867,2198,181,12.24999556,5.013377074,8.552147346
MT,Toole,30101,90303980300,5324,2015,112481,1004.575817,352.5228094,20.85441489,1795,190,18.868817,6.62139011,10.97600784
MT,Treasure,30103,30103963500,718,335,46719,678.7109224,283.6137656,19.41131089,318,21,94.52798362,39.50052446,92.43481376
MT,Valley,30105,90316141200,7369,3198,174958,744.6559853,341.7320728,20.84355392,2223,329,10.10525153,4.637428047,6.335426724
MT,Wheatland,30107,30107000100,2168,887,40956,2167.99999,990.4334701,32.48723647,958,33,99.99999954,45.68420065,98.44617112
MT,Wibaux,30109,30109000100,1017,457,57143,1011.228413,381.8550793,43.6987822,361,42,99.43248899,37.54720544,104.0447195
MT,Yellowstone,30111,9.63553E+11,147972,60672,2092114,1383.159204,460.7222662,45.4771751,46236,6601,0.934743873,0.311357734,0.688943722
NC,Alamance,37001,1.33204E+12,151131,59960,2041701,0,0,0,61366,9516,0,0,0
NC,Alexander,37003,2.59021E+11,37198,14425,365171,0,0,0,15125,1967,0,0,0
NC,Alleghany,37005,1.11018E+11,11155,4778,126073,0,0,0,5424,863,0,0,0
NC,Anson,37007,2.22048E+11,26948,9755,236842,0,0,0,12961,2051,0,0,0
NC,Ashe,37009,2.2206E+11,27281,11755,267727,0,0,0,12117,1987,0,0,0
NC,Avery,37011,1.8506E+11,17797,6664,245369,0,0,0,7034,1283,0,0,0
NC,Beaufort,37013,4.07153E+11,47759,19941,564973,0,0,0,19678,3812,0,0,0
NC,Bertie,37015,1.48064E+11,21282,8359,160350,0,0,0,10602,2225,0,0,0
NC,Bladen,37017,2.22108E+11,35190,14430,251774,0,0,0,18582,3789,0,0,0
NC,Brunswick,37019,1.22163E+12,107431,46297,1859005,0,0,0,41251,6852,0,0,0
NC,Buncombe,37021,2.07318E+12,238318,100412,3421349,0,0,0,88383,13172,0,0,0
NC,Burke,37023,6.66414E+11,90912,35804,879194,0,0,0,38368,6280,0,0,0
NC,Cabarrus,37025,1.36993E+12,178011,65666,2385554,0,0,0,59968,7901,0,0,0
NC,Caldwell,37027,6.2946E+11,83029,33388,776954,0,0,0,37796,5299,0,0,0
NC,Camden,37029,74059900203,9980,3675,140762,0,0,0,2283,345,0,0,0
NC,Carteret,37031,1.40721E+12,66469,28870,2197902,343.1746353,129.2779261,23.78630063,22902,3928,0.516292761,0.194493563,0.605557552
NC,Caswell,37033,2.22204E+11,23719,9190,297799,0,0,0,9715,1707,0,0,0
NC,Catawba,37035,1.14809E+12,154358,60887,1728729,0,0,0,58002,8699,0,0,0
NC,Chatham,37037,4.81481E+11,63505,25845,926830,0,0,0,20566,2488,0,0,0
NC,Cherokee,37039,2.5928E+11,27444,11753,308249,0,0,0,12742,1548,0,0,0
NC,Chowan,37041,1.11126E+11,14793,6059,148529,0,0,0,7346,1260,0,0,0
NC,Clay,37043,74087900300,10587,4660,86154,0,0,0,4888,572,0,0,0
NC,Cleveland,37045,8.15011E+11,98078,38555,1076883,0,0,0,41881,6815,0,0,0
NC,Columbus,37047,4.81623E+11,58098,22489,594442,0,0,0,27044,4794,0,0,0
NC,Craven,37049,7.78049E+11,103505,40299,1117761,0,0,0,36674,5968,0,0,0
NC,Cumberland,37051,2.51947E+12,319431,122431,3289097,0,0,0,127463,20231,0,0,0
NC,Currituck,37053,2.96426E+11,23547,8880,475075,0,0,0,7098,785,0,0,0
NC,Dare,37055,4.07616E+11,33920,14335,562018,1.024410704,0.411090374,0.129562909,9948,1360,0.003020079,0.001211941,0.009526684
NC,Davidson,37057,1.25994E+12,162878,64515,1818399,0,0,0,61533,10786,0,0,0
NC,Davie,37059,2.59414E+11,41240,16245,417627,0,0,0,13574,1676,0,0,0
NC,Duplin,37061,4.07672E+11,58505,22495,470510,0,0,0,31412,4597,0,0,0
NC,Durham,37063,2.22378E+12,267587,109348,3639390,0,0,0,100676,13924,0,0,0
NC,Edgecombe,37065,5.1891E+11,56552,21680,609934,0,0,0,29653,5836,0,0,0
NC,Forsyth,37067,3.44723E+12,350670,141163,5851110,0,0,0,135871,16302,0,0,0
NC,Franklin,37069,4.44829E+11,60619,23023,595346,0,0,0,25562,3951,0,0,0
NC,Gaston,37071,2.40962E+12,206086,79867,3545365,0,0,0,84867,14142,0,0,0
NC,Gates,37073,1.11222E+11,12197,4665,169091,0,0,0,4625,766,0,0,0
NC,Graham,37075,1.11228E+11,8861,3701,133677,0,0,0,4011,304,0,0,0
NC,Granville,37077,4.82014E+11,59916,20628,665345,0,0,0,20410,2648,0,0,0
NC,Greene,37079,1.4832E+11,21362,7313,195326,0,0,0,9048,1631,0,0,0
NC,Guilford,37081,4.41264E+12,488406,196628,7112097,0,0,0,192596,28332,0,0,0
NC,Halifax,37083,4.45007E+11,54691,21970,505432,0,0,0,26444,7061,0,0,0
NC,Harnett,37085,1.0013E+12,114678,41594,1451796,0,0,0,50156,6291,0,0,0
NC,Haywood,37087,5.93407E+11,59036,25563,781560,0,0,0,21630,3537,0,0,0
NC,Henderson,37089,1.00143E+12,106740,45448,1475084,0,0,0,38429,4575,0,0,0
NC,Hertford,37091,1.8546E+11,24669,9334,204301,0,0,0,11334,2849,0,0,0
NC,Hoke,37093,3.33846E+11,46952,16532,374730,0,0,0,22174,3405,0,0,0
NC,Hyde,37095,74191910200,5810,2119,48301,3515.90905,1255.575343,325.6878633,2144,464,60.51478571,21.6105911,70.19134985
NC,Iredell,37097,1.63227E+12,159437,61215,2887872,0,0,0,54232,5664,0,0,0
NC,Jackson,37099,3.339E+11,40271,16446,460659,0,0,0,16648,1883,0,0,0
NC,Johnston,37101,9.27526E+11,168878,61909,1368873,0,0,0,63703,9222,0,0,0
NC,Jones,37103,1.11312E+11,10153,4167,142513,0,0,0,4475,971,0,0,0
NC,Lee,37105,4.82365E+11,57866,22058,709239,0,0,0,23314,3308,0,0,0
NC,Lenoir,37107,5.56605E+11,59495,24327,630285,0,0,0,29300,6251,0,0,0
NC,Lincoln,37109,6.67963E+11,78265,30343,1116322,0,0,0,28313,4257,0,0,0
NC,Macon,37113,3.34026E+11,33922,14591,448452,0,0,0,14936,2571,0,0,0
NC,Madison,37115,2.2269E+11,20764,8494,295903,0,0,0,8396,1380,0,0,0
NC,Martin,37117,2.22708E+11,24505,10318,293694,0,0,0,10475,1863,0,0,0
NC,McDowell,37111,3.7112E+11,44996,17838,451503,0,0,0,20437,3151,0,0,0
NC,Mecklenburg,37119,8.64873E+12,919628,362213,17130272,0,0,0,318656,44697,0,0,0
NC,Mitchell,37121,1.48488E+11,15579,6685,188254,0,0,0,6484,1011,0,0,0
NC,Montgomery,37123,2.22744E+11,27798,10544,269167,0,0,0,13410,2228,0,0,0
NC,Moore,37125,6.68267E+11,88247,37540,1176703,0,0,0,30884,3510,0,0,0
NC,Nash,37127,6.68286E+11,95840,37782,972111,0,0,0,39532,7182,0,0,0
NC,New Hanover,37129,1.67081E+12,202667,86046,2851658,0,0,0,72174,10471,0,0,0
NC,Northampton,37131,1.8566E+11,22099,9193,197298,0,0,0,11110,2572,0,0,0
NC,Onslow,37133,1.18826E+12,177772,60092,1462486,0,0,0,68303,6558,0,0,0
NC,Orange,37135,1.03978E+12,133801,51457,2535332,0,0,0,41256,4213,0,0,0
NC,Pamlico,37137,1.48552E+11,13144,5490,240762,0,0,0,4427,680,0,0,0
NC,Pasquotank,37139,3.714E+11,40661,14956,534560,0,0,0,14701,2941,0,0,0
NC,Pender,37141,5.94271E+11,52217,20333,837113,0,0,0,20321,3340,0,0,0
NC,Perquimans,37143,1.11432E+11,13453,5598,156511,0,0,0,5858,1083,0,0,0
NC,Person,37145,2.60021E+11,39464,15826,350609,0,0,0,15935,3176,0,0,0
NC,Pitt,37147,1.1887E+12,168148,67577,1814437,0,0,0,73735,10339,0,0,0
NC,Polk,37149,2.60049E+11,20510,8989,406522,0,0,0,6310,886,0,0,0
NC,Randolph,37151,1.04023E+12,141752,55373,1403880,0,0,0,59718,7826,0,0,0
NC,Richmond,37153,4.08694E+11,46639,18430,477763,0,0,0,22395,4376,0,0,0
NC,Robeson,37155,1.15183E+12,134168,47997,1153731,0,0,0,78589,14149,0,0,0
NC,Rockingham,37157,7.80298E+11,93643,38693,1024084,0,0,0,38537,6184,0,0,0
NC,Rowan,37159,1.11477E+12,138428,53140,1472518,0,0,0,56982,8068,0,0,0
NC,Rutherford,37161,4.83105E+11,67810,27466,564707,0,0,0,31872,5686,0,0,0
NC,Sampson,37163,4.08804E+11,63431,24005,473684,0,0,0,32658,5293,0,0,0
NC,Scotland,37165,2.60155E+11,36157,13614,269356,0,0,0,19416,3492,0,0,0
NC,Stanly,37167,4.83183E+11,60585,23589,702309,0,0,0,23331,3555,0,0,0
NC,Stokes,37169,3.34522E+11,47401,19416,461732,0,0,0,17621,2582,0,0,0
NC,Surry,37171,8.17782E+11,73673,29914,1024811,0,0,0,34435,5271,0,0,0
NC,Swain,37173,1.8587E+11,13981,5672,179034,0,0,0,6837,607,0,0,0
NC,Transylvania,37175,2.60232E+11,33090,14394,378140,0,0,0,10767,1530,0,0,0
NC,Tyrrell,37177,37177960100,4407,1595,38690,27.71315721,16.29822112,2.50767959,1998,340,0.628844048,0.369825757,0.737552821
NC,Union,37179,1.52434E+12,201292,67864,3179962,0,0,0,55725,6879,0,0,0
NC,Vance,37181,3.7182E+11,45422,17395,433744,0,0,0,23336,3951,0,0,0
NC,Wake,37183,6.95323E+12,900993,345645,16345098,0,0,0,248067,25053,0,0,0
NC,Warren,37185,2.23116E+11,20972,8321,279747,0,0,0,9878,1667,0,0,0
NC,Washington,37187,1.11564E+11,13228,5526,123924,0,0,0,6811,1461,0,0,0
NC,Watauga,37189,4.83469E+11,51079,20403,814279,0,0,0,22882,1942,0,0,0
NC,Wayne,37191,9.66966E+11,122623,47831,1244794,0,0,0,53436,9022,0,0,0
NC,Wilkes,37193,5.20715E+11,69340,28360,575165,0,0,0,34919,5348,0,0,0
NC,Wilson,37195,7.06705E+11,81234,31962,840374,0,0,0,37097,5762,0,0,0
NC,Yadkin,37197,2.60379E+11,38406,15486,346418,0,0,0,16598,1961,0,0,0
NC,Yancey,37199,1.86E+11,17818,7644,239578,0,0,0,7442,1277,0,0,0
ND,Adams,38001,38001965600,2343,1098,61071,10.85133658,2.676555554,0.105520565,618,23,0.463138565,0.114236259,0.458785065
ND,Barnes,38003,1.52016E+11,11066,4826,270282,652.808236,120.7183839,10.74960557,2602,271,5.899224978,1.090894487,3.966644123
ND,Benson,38005,1.52024E+11,6660,2233,187455,972.7190831,361.8605594,25.83933602,3886,489,14.60539164,5.433341733,5.284117795
ND,Billings,38007,38007963100,783,358,95417,655.4215889,172.4793658,3.36098732,225,4,83.70646091,22.02801607,84.024683
ND,Bottineau,38009,1.1403E+11,6429,2832,223302,1004.051846,292.6317475,25.8345345,1622,238,15.6175431,4.551745956,10.85484643
ND,Bowman,38011,76023930500,3151,1385,163525,83.11051067,11.54224806,0.731984704,546,34,2.637591579,0.366304286,2.152896188
ND,Burke,38013,38013953300,1968,913,78750,1433.207586,443.6857141,34.08806389,675,50,72.82558872,22.5450058,68.17612778
ND,Burleigh,38015,7.22285E+11,81308,33976,1569139,1023.404777,252.6037184,14.81478893,17427,2322,1.258676608,0.31067511,0.638018472
ND,Cass,38017,1.25456E+12,149778,63899,2387428,435.8832917,90.19322689,7.815217753,43620,5537,0.29101957,0.06021794,0.141145345
ND,Cavalier,38019,76039902000,3993,1818,159005,479.4774346,135.8519397,8.69027854,899,76,12.00794978,3.402252434,11.43457703
ND,Dickey,38021,1.14066E+11,5289,2180,186847,15.69218997,1.86691648,0.276345019,1309,158,0.296694838,0.035298099,0.174901911
ND,Divide,38023,38023954500,2071,977,72031,86.15747089,25.83833155,1.303716484,532,33,4.160186909,1.247625859,3.950656012
ND,Dunn,38025,38025962200,3536,1401,78264,551.0336104,160.5383054,9.829861423,954,68,15.58352971,4.540110447,14.45567856
ND,Eddy,38027,38027959200,2385,1057,57361,208.6072306,60.27233134,6.640042806,744,94,8.746634407,2.527141775,7.063875326
ND,Emmons,38029,38029966500,3550,1594,52083,236.6621689,70.94393575,7.957107417,1198,136,6.666539969,1.998420725,5.850814277
ND,Foster,38031,38031959600,3343,1495,69717,283.371457,74.82038472,10.17664703,784,116,8.476561681,2.238120991,8.772971578
ND,Golden Valley,38033,38033962900,1680,774,72188,1680,611.1001888,68.71018295,623,68,100,36.37501124,101.0443867
ND,Grand Forks,38035,6.8463E+11,66861,27417,1218535,0,0,0,21838,2576,0,0,0
ND,Grant,38037,38037965900,2394,1128,61771,432.7425297,133.1015497,13.2191896,727,82,18.07612906,5.559797398,16.12096293
ND,Griggs,38039,38039968600,2420,1131,67667,10.6859578,2.058484793,0.189647102,571,67,0.441568504,0.085061355,0.283055376
ND,Hettinger,38041,76083929500,2477,1056,130288,2237.09736,580.8921826,65.08277327,635,75,90.31479046,23.45144056,86.77703103
ND,Kidder,38043,38043966800,2435,1059,63906,2097.638801,557.9546033,42.66350859,672,51,86.14533064,22.91394675,83.65393841
ND,LaMoure,38045,76091944300,4139,1825,136572,53.7613181,13.29630351,1.169169777,947,101,1.298896306,0.321244347,1.157593839
ND,Logan,38047,38047972500,1990,843,63889,466.1994407,157.402389,11.74017467,491,49,23.42710757,7.909667789,23.95954014
ND,McHenry,38049,76099911500,5395,2377,125847,1367.28216,427.8240969,43.73148112,1869,191,25.34350621,7.930011064,22.89606341
ND,McIntosh,38051,38051972900,2809,1307,53304,19.25698671,6.418995612,0.448573093,840,90,0.685545985,0.22851533,0.498414548
ND,McKenzie,38053,1.52216E+11,6360,2410,323567,410.7875189,99.8879425,5.55325751,2294,172,6.458923253,1.570565134,3.228638087
ND,McLean,38055,76111921800,8962,3897,132769,631.7532189,207.2556358,11.1558235,2392,172,7.049243683,2.312604729,6.485943895
ND,Mercer,38057,1.14174E+11,8424,3625,242143,72.67064809,17.32798,0.941894354,1946,169,0.862662014,0.205697768,0.557333937
ND,Morton,38059,1.90295E+11,27471,11289,363606,3365.534059,916.5503573,47.45774636,5733,705,12.25122514,3.336428806,6.731595228
ND,Mountrail,38061,1.14186E+11,7673,2793,225548,69.90364419,13.43617885,0.710995042,2078,121,0.91103407,0.175109851,0.587599208
ND,Nelson,38063,38063959000,3126,1474,64875,2378.741486,609.6807524,59.79128734,764,78,76.09537703,19.50354294,76.65549659
ND,Oliver,38065,38065961200,1846,756,76779,115.6905878,25.12844484,3.119166427,386,52,6.267095764,1.361237532,5.998396975
ND,Pembina,38067,1.9034E+11,7413,3257,329378,657.4340909,184.9625053,8.958410375,1846,242,8.868664385,2.495110014,3.701822469
ND,Pierce,38069,76139912300,4357,1835,129412,53.869862,17.13116626,1.239283432,1179,131,1.236398026,0.393187199,0.946017887
ND,Ramsey,38071,1.14216E+11,11451,4955,200238,567.16693,118.4391197,13.12230221,3294,478,4.952990394,1.034312459,2.745251508
ND,Ransom,38073,1.14222E+11,5457,2310,210695,1.97299999,0.488437805,0.020098472,1332,188,0.036155397,0.008950665,0.010690677
ND,Renville,38075,38075952900,2470,1061,82656,161.0189416,28.51602309,5.505347265,569,81,6.51898549,1.154494862,6.796725019
ND,Richland,38077,2.28468E+11,16321,6651,453452,472.5126115,105.0649927,5.149876663,3965,470,2.895120467,0.643741148,1.095718439
ND,Rolette,38079,1.5232E+11,13937,4783,185798,0,0,0,8108,1429,0,0,0
ND,Sargent,38081,76163948200,3829,1675,145599,0,0,0,867,71,0,0,0
ND,Sheridan,38083,38083960200,1321,645,56250,750.3145083,208.6101705,32.26227855,367,53,56.79897868,15.79183728,60.87222368
ND,Sioux,38085,76171881700,4153,1158,76357,606.5081032,368.0014951,67.14937534,2512,372,14.60409591,8.861100291,18.05090735
ND,Slope,38087,38087965000,727,326,71964,337.2224754,91.49812591,6.972216805,194,14,46.38548492,12.58571195,49.80154861
ND,Stark,38089,3.0472E+11,24199,10085,654871,117.5706417,20.19181357,1.357440724,5337,768,0.485849174,0.083440694,0.176750094
ND,Steele,38091,38091968700,1975,864,68173,395.0390493,74.90350766,7.235915709,455,37,20.00197718,3.792582666,19.55652894
ND,Stutsman,38093,2.28564E+11,21100,8931,407552,1553.850603,334.7836434,42.6397028,5285,1091,7.364220867,1.586652338,3.90831373
ND,Towner,38095,38095951500,2246,1048,71845,69.3951842,12.30813065,2.60311376,624,79,3.08972325,0.548002255,3.295080709
ND,Traill,38097,1.52392E+11,8121,3394,297589,0,0,0,1955,243,0,0,0
ND,Walsh,38099,2.286E+11,11119,4746,374194,160.5307268,42.60677879,4.530545844,3116,614,1.443751478,0.383188945,0.737873916
ND,Ward,38101,4.95313E+11,61675,25029,943906,2111.486286,506.295334,35.6693226,16924,1658,3.423569171,0.820908527,2.151346357
ND,Wells,38103,76207919800,4207,1943,117969,3.720644966,0.801817809,0.076501689,1300,154,0.088439386,0.019059135,0.049676421
ND,Williams,38105,2.66742E+11,22398,9293,643823,205.0674334,18.44131608,7.869635618,5424,656,0.91556136,0.082334655,1.199639576
NE,Adams,31001,2.79018E+11,31364,12466,562579,0,0,0,9908,1343,0,0,0
NE,Antelope,31003,93011939100,6685,2841,175776,0,0,0,2354,190,0,0,0
NE,Arthur,31005,31005958300,460,187,49375,456.2348236,201.2800701,7.851629521,210,8,99.18148339,43.75653698,98.14536901
NE,Banner,31007,31007954000,690,293,62188,146.6304077,66.32836733,5.868793507,356,31,21.25078372,9.612806859,18.93159196
NE,Blaine,31009,31009972400,478,196,54821,477.9999984,165.7710438,2.351999995,206,3,99.99999967,34.68013469,78.39999983
NE,Boone,31011,62023920300,5505,2336,126670,0,0,0,1628,123,0,0,0
NE,Box Butte,31013,93041853600,11308,4738,172363,340.6533217,124.4512334,6.108004369,4235,570,3.012498423,1.100559192,1.071579714
NE,Boyd,31015,31015975800,2099,942,53971,1294.797562,518.2941113,23.89625928,821,39,61.68640124,24.69243027,61.27245969
NE,Brown,31017,31017975000,3145,1449,45417,81.05985955,39.61960406,3.714641757,1218,148,2.577420017,1.259764835,2.509893079
NE,Buffalo,31019,3.4122E+11,46102,18037,742033,30.91542333,12.95949569,1.048826561,14192,1368,0.067058747,0.028110485,0.076668608
NE,Burt,31021,93065889900,6858,2906,182245,0,0,0,2134,259,0,0,0
NE,Butler,31023,93071903100,8395,3391,185742,0,0,0,2472,255,0,0,0
NE,Cass,31025,1.86156E+11,25241,9698,453653,0,0,0,4864,515,0,0,0
NE,Cedar,31027,62055954300,8852,3539,123972,0,0,0,2674,151,0,0,0
NE,Chase,31029,31029961900,3966,1681,55273,3.179605624,1.028998595,0.087958363,1470,113,0.080171599,0.025945502,0.077839259
NE,Cherry,31031,62063911700,5713,2530,116736,1558.847272,586.4992631,24.47655404,1929,129,27.28596661,10.26604696,18.9740729
NE,Cheyenne,31033,93101864700,9998,4298,207635,63.70458883,19.65596507,1.423775617,2798,297,0.637173323,0.19659897,0.47938573
NE,Clay,31035,62071924300,6542,2649,116415,0,0,0,2156,230,0,0,0
NE,Colfax,31037,93113894100,10515,3618,196195,0,0,0,3608,363,0,0,0
NE,Cuming,31039,93119918400,9139,3756,179357,0,0,0,2982,141,0,0,0
NE,Custer,31041,1.24168E+11,10939,4714,210546,774.2644002,219.7600395,15.67267356,3630,309,7.078018102,2.008959133,5.07206264
NE,Dakota,31043,1.24172E+11,21006,7218,230860,0,0,0,9045,860,0,0,0
NE,Dawes,31045,62091901300,9182,3684,118875,1405.415868,573.3617867,35.13143277,2846,291,15.30620636,6.244410659,12.07265731
NE,Dawson,31047,2.17336E+11,24326,8899,394356,21.4472931,7.10590071,0.50126608,9737,945,0.088166131,0.029211135,0.05304403
NE,Deuel,31049,31049955400,1941,867,58631,0,0,0,629,46,0,0,0
NE,Dixon,31051,62103955400,6000,2370,122404,0,0,0,1888,150,0,0,0
NE,Dodge,31053,2.79486E+11,36691,14990,506512,0,0,0,12280,1440,0,0,0
NE,Douglas,31055,4.84458E+12,517110,202411,10877981,0,0,0,170417,23040,0,0,0
NE,Dundy,31057,31057962300,2008,897,55833,13.11826768,4.278817099,0.494677071,656,74,0.653300183,0.213088501,0.668482528
NE,Fillmore,31059,62118183300,5890,2483,125122,0,0,0,1552,169,0,0,0
NE,Franklin,31061,62123929300,3225,1406,116060,0,0,0,1012,153,0,0,0
NE,Frontier,31063,31063961100,2756,1168,58672,1750.820501,539.5081319,36.02967,769,54,63.52759438,19.57576676,66.72161111
NE,Furnas,31065,31065963900,4959,2185,52656,0,0,0,1871,194,0,0,0
NE,Gage,31067,2.17476E+11,22311,9422,433367,0,0,0,6513,839,0,0,0
NE,Garden,31069,31069952100,2057,961,58333,1860.290473,640.4952766,65.80831342,650,66,90.43706723,31.13734937,99.70956579
NE,Garfield,31071,31071973200,2049,935,48693,35.75416841,10.7806482,1.026587751,701,55,1.744956975,0.526141933,1.866523184
NE,Gosper,31073,31073967600,2044,849,62308,0,0,0,619,41,0,0,0
NE,Grant,31075,31075956300,614,277,46979,610.2192391,287.5633802,9.070764173,295,9,99.3842409,46.83442674,100.7862686
NE,Greeley,31077,31077970900,2538,1069,54107,754.0300923,307.755114,16.04385101,985,53,29.70961751,12.12589102,30.271417
NE,Hall,31079,4.35106E+11,58607,22196,842687,0,0,0,22262,2997,0,0,0
NE,Hamilton,31081,93245907600,9124,3563,206342,0,0,0,2607,268,0,0,0
NE,Harlan,31083,31083964200,3423,1519,55275,0,0,0,1118,107,0,0,0
NE,Hayes,31085,31085961500,967,414,57717,825.197488,268.8197931,17.15329127,373,22,85.33583123,27.79935813,77.96950577
NE,Hitchcock,31087,31087962700,2908,1301,54904,599.8115914,274.7858906,32.44335159,1304,161,20.6262583,9.44930848,20.15115006
NE,Holt,31089,1.2436E+11,10435,4447,237263,402.0578101,101.8897927,8.819132462,3707,268,3.852973743,0.976423505,3.290721068
NE,Hooker,31091,31091956700,736,326,45139,15.08352136,5.462063031,0.413115965,239,20,2.049391489,0.742128129,2.065579825
NE,Howard,31093,62187941100,6274,2625,127813,0,0,0,1742,217,0,0,0
NE,Jefferson,31095,93287891100,7547,3348,152576,0,0,0,2386,298,0,0,0
NE,Johnson,31097,62195935100,5217,1847,114578,0,0,0,1321,139,0,0,0
NE,Kearney,31099,62199933300,6489,2681,130352,0,0,0,1949,208,0,0,0
NE,Keith,31101,93303000600,8368,3753,166131,23.66737037,6.047287345,0.897337191,2397,303,0.282831864,0.072266818,0.296150888
NE,Keya Paha,31103,31103975400,824,381,46071,295.8724667,123.3135585,3.007500978,308,9,35.90685275,14.96523768,33.41667753
NE,Kimball,31105,31105954500,3821,1673,55061,0.820496385,0.327394139,0.020159616,1443,120,0.021473342,0.008568284,0.01679968
NE,Knox,31107,93323928900,8701,3647,171446,0,0,0,3056,266,0,0,0
NE,Lancaster,31109,2.30207E+12,285407,113373,4946621,0,0,0,90773,10845,0,0,0
NE,Lincoln,31111,2.48896E+11,36288,15025,525794,925.8204967,208.2215623,8.002986179,10812,1545,2.551313097,0.573802806,0.517992633
NE,Logan,31113,31113957500,763,325,56250,9.140118925,2.281842779,0.147286117,179,16,1.197918601,0.299061963,0.920538231
NE,Loup,31115,31115972800,632,275,55500,131.1116134,48.55117002,3.974803736,207,18,20.74550845,7.682147155,22.08224298
NE,Madison,31119,2.8008E+11,34876,13939,552370,0,0,0,12566,1463,0,0,0
NE,McPherson,31117,31117957900,539,211,59286,419.9834559,116.3334453,0,118,0,77.91900852,21.5831995,
NE,Merrick,31121,93365900100,7845,3151,177151,0,0,0,2565,362,0,0,0
NE,Morrill,31123,31123952500,5042,2085,51544,64.47416927,24.24145027,2.787251009,1834,234,1.278741953,0.480790366,1.19113291
NE,Nance,31125,31125966100,3735,1525,57266,0,0,0,1270,96,0,0,0
NE,Nemaha,31127,62255936300,7248,2952,146563,0,0,0,2157,295,0,0,0
NE,Nuckolls,31129,62259920100,4500,2079,113816,36.12532594,8.192805921,0.432110639,1584,184,0.802785021,0.182062354,0.234842739
NE,Otoe,31131,1.5566E+11,15740,6362,326569,0,0,0,4347,523,0,0,0
NE,Pawnee,31133,31133967800,2773,1230,51324,0,0,0,1173,134,0,0,0
NE,Perkins,31135,31135959300,2970,1239,67772,98.63819142,32.38180443,2.387621384,759,77,3.321151226,1.090296445,3.100806992
NE,Phelps,31137,93413901300,9188,3779,200997,0,0,0,2343,194,0,0,0
NE,Pierce,31139,62279958300,7266,2911,127508,0,0,0,1851,118,0,0,0
NE,Platte,31141,2.17994E+11,32237,12658,474392,0,0,0,8531,824,0,0,0
NE,Polk,31143,62287920100,5406,2212,132112,0,0,0,1508,85,0,0,0
NE,Red Willow,31145,93437889600,11055,4663,182594,0,0,0,3430,371,0,0,0
NE,Richardson,31147,93443901600,8363,3718,162318,0,0,0,3124,374,0,0,0
NE,Rock,31149,31149974600,1526,685,57232,138.1962794,45.9996188,4.846186135,460,57,9.056112674,3.014391796,8.502080939
NE,Saline,31151,1.24608E+11,14200,5131,228576,0,0,0,4901,383,0,0,0
NE,Sarpy,31153,1.33958E+12,158840,58102,3482823,0,0,0,32289,3309,0,0,0
NE,Saunders,31155,1.5578E+11,20780,8040,370217,0,0,0,4849,438,0,0,0
NE,Scotts Bluff,31157,3.42737E+11,36970,14928,617951,0,0,0,13892,1869,0,0,0
NE,Seward,31159,1.2464E+11,16750,6266,288018,0,0,0,3463,304,0,0,0
NE,Sheridan,31161,62323903300,5469,2380,92787,430.8858963,194.6031657,7.790039012,2328,182,7.878696221,3.558295222,4.280241215
NE,Sherman,31163,31163970100,3152,1392,54777,145.3091901,50.77274354,4.039067151,1052,84,4.610063138,1.610810391,4.808413275
NE,Sioux,31165,31165950100,1311,577,54276,740.9907889,298.2221502,12.05046762,434,19,56.52103653,22.74768499,63.42351379
NE,Stanton,31167,62335924300,6129,2387,128350,0,0,0,1886,197,0,0,0
NE,Thayer,31169,62339926300,5228,2296,111805,0,0,0,1912,240,0,0,0
NE,Thomas,31171,31171957100,647,291,57206,529.6826096,143.4261234,2.875246709,202,4,81.86748216,22.1678707,71.88116773
NE,Thurston,31173,62347880300,6940,2158,93521,0,0,0,3704,431,0,0,0
NE,Valley,31175,62351942700,4260,1922,114882,0,0,0,1634,166,0,0,0
NE,Washington,31177,1.55885E+11,20234,7761,427095,0,0,0,3655,418,0,0,0
NE,Wayne,31179,62359957300,9595,3507,148196,0,0,0,2944,142,0,0,0
NE,Webster,31181,62363930100,3812,1604,105867,0,0,0,1306,136,0,0,0
NE,Wheeler,31183,31183973600,818,350,54000,468.7994094,169.7186537,7.763420843,307,16,57.31044125,20.74800167,48.52138027
NE,York,31185,1.24744E+11,13665,5564,259087,0,0,0,3532,327,0,0,0
NH,Belknap,33001,4.95029E+11,60088,24766,1027861,0,0,0,14445,2409,0,0,0
NH,Carroll,33003,3.63044E+11,47818,21052,697511,0,0,0,12790,1574,0,0,0
NH,Cheshire,33005,5.28096E+11,77117,30204,1127263,0,0,0,19607,3172,0,0,0
